Cod_Transacao;Produto;Quantidade;Preço Unitário;Valor Total;Forma de Pagamento;Tipo de Consumo;Data da Transação;valor_imputado;is_valid;quality_issues
TXN_8085790;BISCOITO;4;1,00;4,00;DINHEIRO;PARA VIAGEM;27/10/2023;False;True;[]
TXN_3113823;SALADA;5;;25,00;CARTEIRA DIGITAL;PRESENCIAL;01/03/2023;True;True;[]
TXN_3423451;SALADA;4;5,00;20,00;DINHEIRO;N/A;11/10/2023;False;True;[]
TXN_8010863;CAFÉ;2;2,00;4,00;N/A;N/A;30/06/2023;False;True;[]
TXN_6154626;VITAMINA;5;4,00;20,00;N/A;PARA VIAGEM;06/05/2023;False;True;[]
TXN_5841004;BISCOITO;2;;2,00;CARTÃO DE CRÉDITO;PRESENCIAL;28/04/2023;True;True;[]
TXN_2886223;SANDUICHE;5;4,00;20,00;CARTÃO DE CRÉDITO;N/A;24/07/2023;False;True;[]
TXN_6047742;VITAMINA;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;11/12/2023;False;True;[]
TXN_5086795;SALADA;1;5,00;5,00;DINHEIRO;PRESENCIAL;29/04/2023;False;True;[]
TXN_1943186;SALADA;2;5,00;10,00;DINHEIRO;PRESENCIAL;16/12/2023;False;True;[]
TXN_9600016;BISCOITO;4;1,00;4,00;N/A;PARA VIAGEM;06/05/2023;False;True;[]
TXN_4305997;CHÁ;3;1,50;4,50;N/A;PRESENCIAL;22/11/2023;False;True;[]
TXN_4364374;SANDUICHE;2;4,00;8,00;DINHEIRO;N/A;20/04/2023;False;True;[]
TXN_7031347;N/A;4;3,00;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;09/06/2023;False;True;[]
TXN_9703331;BOLO;2;3,00;6,00;DINHEIRO;N/A;09/09/2023;False;True;[]
TXN_3851247;BOLO;1;3,00;3,00;CARTÃO DE CRÉDITO;PRESENCIAL;23/11/2023;False;True;[]
TXN_6666679;SUCO;2;3,00;6,00;CARTEIRA DIGITAL;N/A;25/08/2023;False;True;[]
TXN_5683213;VITAMINA;2;4,00;8,00;CARTÃO DE CRÉDITO;PRESENCIAL;30/10/2023;False;True;[]
TXN_2052609;BOLO;4;;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;23/06/2023;True;True;[]
TXN_6557825;CHÁ;;1,50;4,50;N/A;N/A;07/05/2023;True;True;[]
TXN_6228999;BISCOITO;5;1,00;5,00;N/A;N/A;07/02/2023;False;True;[]
TXN_4226287;BISCOITO;1;1,00;1,00;N/A;N/A;29/04/2023;False;True;[]
TXN_2570829;SUCO;1;3,00;3,00;DINHEIRO;PARA VIAGEM;31/03/2023;False;True;[]
TXN_7433531;SANDUICHE;2;4,00;8,00;N/A;PARA VIAGEM;16/08/2023;False;True;[]
TXN_5190685;BISCOITO;4;1,00;4,00;DINHEIRO;PARA VIAGEM;12/11/2023;False;True;[]
TXN_4526296;VITAMINA;5;4,00;20,00;N/A;PARA VIAGEM;23/11/2023;False;True;[]
TXN_5137315;SALADA;;5,00;25,00;CARTÃO DE CRÉDITO;PRESENCIAL;05/01/2023;True;True;[]
TXN_6513435;SUCO;3;3,00;9,00;N/A;PARA VIAGEM;16/08/2023;False;True;[]
TXN_8337899;BISCOITO;1;1,00;1,00;CARTEIRA DIGITAL;N/A;10/11/2023;False;True;[]
TXN_2245787;SALADA;4;5,00;20,00;N/A;PARA VIAGEM;29/10/2023;False;True;[]
TXN_9203396;CAFÉ;5;2,00;10,00;CARTEIRA DIGITAL;PRESENCIAL;08/01/2023;False;True;[]
TXN_9352671;SANDUICHE;2;4,00;8,00;DINHEIRO;PARA VIAGEM;10/02/2023;False;True;[]
TXN_6391414;VITAMINA;4;4,00;16,00;DINHEIRO;PRESENCIAL;08/05/2023;False;True;[]
TXN_2613440;SUCO;3;3,00;9,00;CARTÃO DE CRÉDITO;PRESENCIAL;15/04/2023;False;True;[]
TXN_5632564;BISCOITO;1;1,00;1,00;CARTÃO DE CRÉDITO;N/A;04/11/2023;False;True;[]
TXN_4175122;N/A;4;2,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;29/09/2023;False;True;[]
TXN_4704439;CAFÉ;3;2,00;6,00;DINHEIRO;N/A;14/06/2023;False;True;[]
TXN_2666340;BOLO;2;3,00;6,00;DINHEIRO;PARA VIAGEM;29/09/2023;False;True;[]
TXN_8004162;SALADA;5;5,00;25,00;N/A;N/A;04/11/2023;False;True;[]
TXN_6539480;BOLO;5;3,00;15,00;DINHEIRO;PARA VIAGEM;25/08/2023;False;True;[]
TXN_1993002;N/A;4;3,00;12,00;N/A;PARA VIAGEM;30/03/2023;False;True;[]
TXN_5024094;CHÁ;1;;1,50;CARTÃO DE CRÉDITO;N/A;20/02/2023;True;True;[]
TXN_7399898;SUCO;3;3,00;9,00;N/A;N/A;19/02/2023;False;True;[]
TXN_7675213;N/A;;4,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;08/03/2023;True;True;[]
TXN_5180728;CHÁ;2;1,50;3,00;N/A;PRESENCIAL;01/09/2023;False;True;[]
TXN_1442791;CHÁ;1;1,50;1,50;N/A;N/A;23/03/2023;False;True;[]
TXN_7169607;BOLO;2;3,00;6,00;CARTÃO DE CRÉDITO;N/A;10/04/2023;False;True;[]
TXN_8157817;CHÁ;2;1,50;3,00;CARTÃO DE CRÉDITO;PARA VIAGEM;30/08/2023;False;True;[]
TXN_9105544;CHÁ;3;1,50;4,50;N/A;PRESENCIAL;08/07/2023;False;True;[]
TXN_7620529;SANDUICHE;2;4,00;8,00;DINHEIRO;PRESENCIAL;08/08/2023;False;True;[]
TXN_1491670;SUCO;5;3,00;15,00;CARTÃO DE CRÉDITO;PARA VIAGEM;28/06/2023;False;True;[]
TXN_8041777;BOLO;1;3,00;3,00;DINHEIRO;N/A;23/11/2023;False;True;[]
TXN_2366464;SUCO;1;3,00;3,00;DINHEIRO;PARA VIAGEM;05/06/2023;False;True;[]
TXN_7994275;VITAMINA;3;4,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/09/2023;False;True;[]
TXN_6034920;BISCOITO;1;1,00;1,00;CARTÃO DE CRÉDITO;PRESENCIAL;09/09/2023;False;True;[]
TXN_4673812;BISCOITO;2;1,00;2,00;CARTEIRA DIGITAL;PARA VIAGEM;01/05/2023;False;True;[]
TXN_3577949;BOLO;3;;;N/A;PARA VIAGEM;25/04/2023;True;True;[]
TXN_4503560;BOLO;5;3,00;15,00;CARTEIRA DIGITAL;N/A;21/02/2023;False;True;[]
TXN_6543620;BISCOITO;2;1,00;2,00;DINHEIRO;PARA VIAGEM;08/04/2023;False;True;[]
TXN_5071222;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;N/A;25/10/2023;False;True;[]
TXN_1605048;BOLO;4;3,00;12,00;DINHEIRO;PARA VIAGEM;16/03/2023;False;True;[]
TXN_9907306;N/A;3;1,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;06/09/2023;False;True;[]
TXN_2401829;VITAMINA;5;4,00;20,00;CARTEIRA DIGITAL;PARA VIAGEM;07/02/2023;False;True;[]
TXN_8359674;SALADA;3;5,00;15,00;N/A;PARA VIAGEM;16/10/2023;False;True;[]
TXN_1937611;CHÁ;2;;3,00;CARTÃO DE CRÉDITO;PARA VIAGEM;02/11/2023;True;True;[]
TXN_5438111;VITAMINA;3;4,00;12,00;DINHEIRO;PRESENCIAL;06/01/2023;False;True;[]
TXN_1442771;N/A;1;3,00;3,00;N/A;N/A;25/04/2023;False;True;[]
TXN_5793057;SANDUICHE;3;4,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;25/02/2023;False;True;[]
TXN_1778597;BISCOITO;3;1,00;3,00;DINHEIRO;N/A;28/09/2023;False;True;[]
TXN_4076631;N/A;4;3,00;12,00;DINHEIRO;PRESENCIAL;21/07/2023;False;True;[]
TXN_1660757;BOLO;4;3,00;12,00;CARTEIRA DIGITAL;PARA VIAGEM;08/11/2023;False;True;[]
TXN_7540909;CHÁ;2;1,50;3,00;CARTEIRA DIGITAL;N/A;20/02/2023;False;True;[]
TXN_1469462;BOLO;1;3,00;3,00;CARTÃO DE CRÉDITO;PARA VIAGEM;05/09/2023;False;True;[]
TXN_4745094;CHÁ;5;1,50;7,50;CARTÃO DE CRÉDITO;N/A;05/12/2023;False;True;[]
TXN_3711712;SALADA;5;5,00;25,00;CARTEIRA DIGITAL;PRESENCIAL;20/08/2023;False;True;[]
TXN_7909509;VITAMINA;3;4,00;12,00;N/A;PARA VIAGEM;10/10/2023;False;True;[]
TXN_8577850;CHÁ;;1,50;4,50;N/A;N/A;10/07/2023;True;True;[]
TXN_1268480;SALADA;5;5,00;25,00;DINHEIRO;PRESENCIAL;18/04/2023;False;True;[]
TXN_6579974;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;N/A;10/05/2023;False;True;[]
TXN_6957331;SUCO;3;3,00;9,00;CARTEIRA DIGITAL;N/A;23/01/2023;False;True;[]
TXN_7796731;SUCO;;3,00;6,00;N/A;PRESENCIAL;09/06/2023;True;True;[]
TXN_7218914;N/A;1;5,00;5,00;CARTEIRA DIGITAL;PRESENCIAL;11/01/2023;False;True;[]
TXN_4869107;VITAMINA;3;4,00;12,00;CARTEIRA DIGITAL;PRESENCIAL;30/01/2023;False;True;[]
TXN_2027203;CAFÉ;3;2,00;6,00;CARTÃO DE CRÉDITO;N/A;15/07/2023;False;True;[]
TXN_6149748;SALADA;3;5,00;15,00;CARTÃO DE CRÉDITO;N/A;06/07/2023;False;True;[]
TXN_1633563;N/A;4;4,00;16,00;CARTEIRA DIGITAL;PRESENCIAL;05/02/2023;False;True;[]
TXN_3088330;CHÁ;5;1,50;7,50;CARTEIRA DIGITAL;PRESENCIAL;08/12/2023;False;True;[]
TXN_5001766;VITAMINA;1;4,00;4,00;CARTEIRA DIGITAL;N/A;24/05/2023;False;True;[]
TXN_5634960;CHÁ;2;1,50;3,00;N/A;PARA VIAGEM;06/09/2023;False;True;[]
TXN_6280724;CAFÉ;3;2,00;6,00;CARTÃO DE CRÉDITO;N/A;02/05/2023;False;True;[]
TXN_7650834;SALADA;2;5,00;10,00;DINHEIRO;PARA VIAGEM;29/10/2023;False;True;[]
TXN_4107857;CHÁ;1;1,50;1,50;CARTÃO DE CRÉDITO;PARA VIAGEM;29/01/2023;False;True;[]
TXN_4635037;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;PRESENCIAL;17/05/2023;False;True;[]
TXN_2160119;N/A;5;4,00;20,00;DINHEIRO;N/A;27/12/2023;False;True;[]
TXN_9103776;CHÁ;4;1,50;6,00;CARTÃO DE CRÉDITO;PRESENCIAL;03/05/2023;False;True;[]
TXN_7538221;BOLO;5;3,00;15,00;CARTÃO DE CRÉDITO;PARA VIAGEM;31/03/2023;False;True;[]
TXN_4565754;VITAMINA;;4,00;;CARTEIRA DIGITAL;PARA VIAGEM;06/10/2023;True;True;[]
TXN_8807333;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;18/03/2023;False;True;[]
TXN_8006056;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;19/12/2023;False;True;[]
TXN_2216532;CHÁ;3;1,50;4,50;DINHEIRO;N/A;27/12/2023;False;True;[]
TXN_6553720;CAFÉ;4;2,00;8,00;N/A;PRESENCIAL;02/02/2023;False;True;[]
TXN_5828907;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;N/A;13/05/2023;False;True;[]
TXN_2336248;BOLO;;3,00;15,00;N/A;PARA VIAGEM;19/10/2023;True;True;[]
TXN_3321611;N/A;3;4,00;12,00;N/A;PARA VIAGEM;09/09/2023;False;True;[]
TXN_6022618;VITAMINA;1;4,00;4,00;CARTEIRA DIGITAL;PRESENCIAL;18/12/2023;False;True;[]
TXN_1665810;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;26/02/2023;False;True;[]
TXN_1399696;BOLO;5;3,00;15,00;DINHEIRO;PRESENCIAL;08/04/2023;False;True;[]
TXN_9154381;BISCOITO;2;1,00;2,00;CARTÃO DE CRÉDITO;PRESENCIAL;21/04/2023;False;True;[]
TXN_5333966;SUCO;4;3,00;12,00;N/A;PRESENCIAL;11/06/2023;False;True;[]
TXN_8361813;BISCOITO;3;1,00;3,00;DINHEIRO;PRESENCIAL;01/08/2023;False;True;[]
TXN_9841222;SANDUICHE;5;4,00;20,00;CARTÃO DE CRÉDITO;N/A;23/04/2023;False;True;[]
TXN_4754346;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;31/08/2023;False;True;[]
TXN_5910268;SALADA;4;5,00;20,00;N/A;PARA VIAGEM;04/07/2023;False;True;[]
TXN_5227574;SUCO;4;3,00;12,00;CARTEIRA DIGITAL;N/A;10/04/2023;False;True;[]
TXN_5485774;CAFÉ;2;2,00;4,00;CARTÃO DE CRÉDITO;N/A;20/07/2023;False;True;[]
TXN_6504165;SUCO;3;;9,00;DINHEIRO;PARA VIAGEM;13/02/2023;True;True;[]
TXN_6297232;CAFÉ;;2,00;;N/A;N/A;07/04/2023;True;True;[]
TXN_2391659;CHÁ;5;1,50;7,50;N/A;N/A;16/02/2023;False;True;[]
TXN_8964493;VITAMINA;1;4,00;4,00;DINHEIRO;N/A;10/02/2023;False;True;[]
TXN_1931832;N/A;4;4,00;16,00;CARTÃO DE CRÉDITO;N/A;07/05/2023;False;True;[]
TXN_4939667;SALADA;1;5,00;5,00;DINHEIRO;PARA VIAGEM;23/01/2023;False;True;[]
TXN_7126803;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;PARA VIAGEM;24/05/2023;False;True;[]
TXN_9649878;BOLO;5;3,00;15,00;DINHEIRO;N/A;24/12/2023;False;True;[]
TXN_5086063;SUCO;3;3,00;9,00;CARTEIRA DIGITAL;PARA VIAGEM;28/09/2023;False;True;[]
TXN_5026564;VITAMINA;3;4,00;12,00;DINHEIRO;N/A;12/09/2023;False;True;[]
TXN_9680054;BOLO;3;3,00;9,00;N/A;PRESENCIAL;14/03/2023;False;True;[]
TXN_7299015;CAFÉ;5;2,00;10,00;N/A;PARA VIAGEM;02/12/2023;False;True;[]
TXN_6040824;SANDUICHE;1;4,00;4,00;DINHEIRO;N/A;07/01/2023;False;True;[]
TXN_4520062;N/A;2;1,50;3,00;N/A;PRESENCIAL;10/01/2023;False;True;[]
TXN_5889049;BISCOITO;2;1,00;2,00;N/A;PRESENCIAL;14/07/2023;False;True;[]
TXN_1177438;SALADA;4;5,00;20,00;N/A;PARA VIAGEM;21/08/2023;False;True;[]
TXN_6345691;N/A;5;4,00;20,00;CARTÃO DE CRÉDITO;N/A;03/09/2023;False;True;[]
TXN_6523635;N/A;2;5,00;10,00;N/A;PARA VIAGEM;22/04/2023;False;True;[]
TXN_6854151;SANDUICHE;3;4,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;07/02/2023;False;True;[]
TXN_6862075;N/A;3;3,00;9,00;CARTÃO DE CRÉDITO;PRESENCIAL;13/08/2023;False;True;[]
TXN_9202272;SANDUICHE;3;4,00;12,00;N/A;N/A;29/11/2023;False;True;[]
TXN_8620934;BISCOITO;5;1,00;5,00;N/A;PRESENCIAL;10/09/2023;False;True;[]
TXN_8133627;BOLO;5;3,00;15,00;DINHEIRO;PRESENCIAL;15/08/2023;False;True;[]
TXN_5777224;CHÁ;3;1,50;4,50;N/A;N/A;16/09/2023;False;True;[]
TXN_1895899;VITAMINA;4;;16,00;CARTÃO DE CRÉDITO;PRESENCIAL;17/07/2023;True;True;[]
TXN_3658211;BOLO;;3,00;12,00;DINHEIRO;PARA VIAGEM;02/04/2023;True;True;[]
TXN_5117140;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;PARA VIAGEM;17/08/2023;False;True;[]
TXN_2513950;VITAMINA;4;4,00;16,00;N/A;PRESENCIAL;03/04/2023;False;True;[]
TXN_7890585;BOLO;5;3,00;15,00;DINHEIRO;N/A;11/08/2023;False;True;[]
TXN_5106045;CAFÉ;3;;6,00;CARTÃO DE CRÉDITO;N/A;17/11/2023;True;True;[]
TXN_5177565;SANDUICHE;5;4,00;20,00;N/A;N/A;24/10/2023;False;True;[]
TXN_2792107;BOLO;1;3,00;3,00;N/A;N/A;10/07/2023;False;True;[]
TXN_4036747;VITAMINA;1;4,00;4,00;DINHEIRO;PARA VIAGEM;27/05/2023;False;True;[]
TXN_2955691;BOLO;1;3,00;3,00;N/A;PARA VIAGEM;04/04/2023;False;True;[]
TXN_9641364;BISCOITO;3;1,00;3,00;N/A;PRESENCIAL;04/03/2023;False;True;[]
TXN_3488590;BISCOITO;;1,00;2,00;CARTÃO DE CRÉDITO;PARA VIAGEM;28/12/2023;True;True;[]
TXN_9720549;BISCOITO;1;1,00;1,00;CARTÃO DE CRÉDITO;PRESENCIAL;30/07/2023;False;True;[]
TXN_2477550;N/A;2;4,00;8,00;DINHEIRO;PARA VIAGEM;02/02/2023;False;True;[]
TXN_2172960;VITAMINA;1;4,00;4,00;CARTEIRA DIGITAL;N/A;04/07/2023;False;True;[]
TXN_5901182;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;15/07/2023;False;True;[]
TXN_1923984;BOLO;2;3,00;6,00;CARTÃO DE CRÉDITO;PARA VIAGEM;31/08/2023;False;True;[]
TXN_4163149;SALADA;1;5,00;5,00;DINHEIRO;N/A;30/07/2023;False;True;[]
TXN_5996894;SUCO;1;3,00;3,00;CARTÃO DE CRÉDITO;N/A;12/06/2023;False;True;[]
TXN_2979899;BOLO;5;3,00;15,00;CARTEIRA DIGITAL;N/A;26/05/2023;False;True;[]
TXN_7762739;SANDUICHE;4;4,00;16,00;N/A;PRESENCIAL;05/11/2023;False;True;[]
TXN_6392156;BISCOITO;5;1,00;5,00;CARTÃO DE CRÉDITO;PARA VIAGEM;12/11/2023;False;True;[]
TXN_7278248;SALADA;;5,00;25,00;DINHEIRO;PARA VIAGEM;23/10/2023;True;True;[]
TXN_1315847;BOLO;1;3,00;3,00;CARTEIRA DIGITAL;PRESENCIAL;19/06/2023;False;True;[]
TXN_9367729;CAFÉ;2;2,00;4,00;N/A;PARA VIAGEM;10/10/2023;False;True;[]
TXN_1464150;CAFÉ;5;2,00;10,00;DINHEIRO;PARA VIAGEM;14/02/2023;False;True;[]
TXN_1746001;BISCOITO;;1,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;15/03/2023;True;True;[]
TXN_4203560;SUCO;1;3,00;3,00;N/A;N/A;20/08/2023;False;True;[]
TXN_1493452;SANDUICHE;3;4,00;12,00;N/A;N/A;08/11/2023;False;True;[]
TXN_4171998;SANDUICHE;;4,00;8,00;N/A;PARA VIAGEM;18/10/2023;True;True;[]
TXN_4528664;SALADA;3;5,00;15,00;DINHEIRO;PRESENCIAL;31/12/2023;False;True;[]
TXN_1775278;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;22/02/2023;False;True;[]
TXN_1459078;BISCOITO;5;1,00;5,00;N/A;PRESENCIAL;10/11/2023;False;True;[]
TXN_1411473;CAFÉ;3;2,00;6,00;CARTÃO DE CRÉDITO;PRESENCIAL;04/01/2023;False;True;[]
TXN_5132747;CAFÉ;2;2,00;4,00;N/A;N/A;28/10/2023;False;True;[]
TXN_7684072;CHÁ;2;1,50;3,00;CARTÃO DE CRÉDITO;N/A;12/05/2023;False;True;[]
TXN_3660999;BOLO;3;3,00;9,00;CARTEIRA DIGITAL;N/A;02/02/2023;False;True;[]
TXN_7828462;N/A;;1,50;4,50;DINHEIRO;PARA VIAGEM;11/01/2023;True;True;[]
TXN_3976744;SUCO;1;3,00;3,00;DINHEIRO;N/A;25/12/2023;False;True;[]
TXN_3397978;VITAMINA;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;01/08/2023;False;True;[]
TXN_8568597;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;PARA VIAGEM;03/04/2023;False;True;[]
TXN_4152709;SANDUICHE;4;4,00;16,00;N/A;N/A;03/12/2023;False;True;[]
TXN_5222110;CAFÉ;2;2,00;4,00;N/A;N/A;30/01/2023;False;True;[]
TXN_1987716;CAFÉ;1;2,00;2,00;CARTÃO DE CRÉDITO;N/A;13/11/2023;False;True;[]
TXN_3643348;SANDUICHE;4;4,00;16,00;CARTEIRA DIGITAL;PRESENCIAL;06/09/2023;False;True;[]
TXN_6537449;SALADA;2;5,00;10,00;N/A;PRESENCIAL;15/01/2023;False;True;[]
TXN_1244509;VITAMINA;3;4,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;21/02/2023;False;True;[]
TXN_3490516;CAFÉ;5;2,00;10,00;N/A;N/A;28/04/2023;False;True;[]
TXN_2726254;VITAMINA;3;;12,00;N/A;PARA VIAGEM;08/06/2023;True;True;[]
TXN_9917989;VITAMINA;4;4,00;16,00;CARTEIRA DIGITAL;PARA VIAGEM;20/10/2023;False;True;[]
TXN_4168628;CHÁ;4;1,50;6,00;CARTEIRA DIGITAL;PRESENCIAL;27/04/2023;False;True;[]
TXN_2490026;BOLO;5;3,00;15,00;N/A;N/A;21/10/2023;False;True;[]
TXN_7327440;N/A;3;1,00;3,00;DINHEIRO;PRESENCIAL;02/05/2023;False;True;[]
TXN_3597656;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;N/A;03/04/2023;False;True;[]
TXN_1765281;VITAMINA;3;4,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;28/01/2023;False;True;[]
TXN_4667663;BOLO;5;3,00;15,00;CARTÃO DE CRÉDITO;N/A;07/03/2023;False;True;[]
TXN_8571235;BOLO;1;3,00;3,00;DINHEIRO;PARA VIAGEM;01/03/2023;False;True;[]
TXN_2580487;BOLO;1;3,00;3,00;N/A;PARA VIAGEM;13/01/2023;False;True;[]
TXN_2611683;BOLO;3;3,00;9,00;CARTEIRA DIGITAL;PRESENCIAL;11/04/2023;False;True;[]
TXN_4271744;SUCO;3;3,00;9,00;CARTEIRA DIGITAL;PARA VIAGEM;19/06/2023;False;True;[]
TXN_2917072;CHÁ;3;1,50;4,50;N/A;PARA VIAGEM;25/01/2023;False;True;[]
TXN_5777903;CAFÉ;;2,00;4,00;N/A;PARA VIAGEM;15/05/2023;True;True;[]
TXN_5153086;CHÁ;3;1,50;4,50;DINHEIRO;PRESENCIAL;27/06/2023;False;True;[]
TXN_6004967;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;N/A;13/01/2023;False;True;[]
TXN_3435509;SANDUICHE;1;4,00;4,00;DINHEIRO;PARA VIAGEM;19/08/2023;False;True;[]
TXN_2488232;CHÁ;2;1,50;3,00;N/A;N/A;05/10/2023;False;True;[]
TXN_8771574;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;03/05/2023;False;True;[]
TXN_1181626;BISCOITO;4;1,00;4,00;N/A;PARA VIAGEM;06/02/2023;False;True;[]
TXN_4081759;N/A;;2,00;4,00;N/A;N/A;30/09/2023;True;True;[]
TXN_6177161;CHÁ;5;1,50;7,50;CARTÃO DE CRÉDITO;PRESENCIAL;01/04/2023;False;True;[]
TXN_2500345;SALADA;5;5,00;25,00;N/A;PRESENCIAL;16/04/2023;False;True;[]
TXN_1228652;SALADA;1;;5,00;DINHEIRO;PRESENCIAL;24/07/2023;True;True;[]
TXN_4476151;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;15/02/2023;False;True;[]
TXN_6557174;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;PRESENCIAL;20/08/2023;False;True;[]
TXN_5089516;VITAMINA;2;4,00;8,00;CARTÃO DE CRÉDITO;PRESENCIAL;04/11/2023;False;True;[]
TXN_5915706;CHÁ;1;1,50;1,50;DINHEIRO;PRESENCIAL;18/08/2023;False;True;[]
TXN_9341159;BOLO;5;3,00;15,00;N/A;N/A;29/09/2023;False;True;[]
TXN_1870303;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;05/05/2023;False;True;[]
TXN_5680238;SUCO;5;3,00;15,00;N/A;N/A;17/12/2023;False;True;[]
TXN_7766134;CHÁ;1;1,50;1,50;CARTÃO DE CRÉDITO;PARA VIAGEM;05/01/2023;False;True;[]
TXN_2617257;BISCOITO;1;1,00;1,00;DINHEIRO;PARA VIAGEM;20/08/2023;False;True;[]
TXN_8993132;BOLO;3;3,00;9,00;N/A;PRESENCIAL;21/01/2023;False;True;[]
TXN_4268167;VITAMINA;4;4,00;16,00;N/A;N/A;06/07/2023;False;True;[]
TXN_9358399;CHÁ;5;1,50;7,50;CARTÃO DE CRÉDITO;N/A;16/06/2023;False;True;[]
TXN_2793054;VITAMINA;4;4,00;16,00;N/A;PARA VIAGEM;29/04/2023;False;True;[]
TXN_6179169;SANDUICHE;2;4,00;8,00;DINHEIRO;PRESENCIAL;21/10/2023;False;True;[]
TXN_7932895;VITAMINA;2;4,00;8,00;N/A;PRESENCIAL;04/04/2023;False;True;[]
TXN_3364751;CAFÉ;2;2,00;4,00;CARTEIRA DIGITAL;PARA VIAGEM;12/04/2023;False;True;[]
TXN_1097334;CAFÉ;2;2,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;21/03/2023;False;True;[]
TXN_9914084;N/A;1;2,00;2,00;N/A;PARA VIAGEM;16/06/2023;False;True;[]
TXN_5982786;SUCO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;26/12/2023;False;True;[]
TXN_3160090;SALADA;1;5,00;5,00;N/A;PARA VIAGEM;23/07/2023;False;True;[]
TXN_2300313;CAFÉ;4;2,00;8,00;N/A;PRESENCIAL;02/06/2023;False;True;[]
TXN_9461396;VITAMINA;5;4,00;20,00;N/A;N/A;23/05/2023;False;True;[]
TXN_6887407;BOLO;3;3,00;9,00;DINHEIRO;PRESENCIAL;15/09/2023;False;True;[]
TXN_6425991;SALADA;1;5,00;5,00;CARTÃO DE CRÉDITO;PARA VIAGEM;06/08/2023;False;True;[]
TXN_6040882;BISCOITO;1;1,00;1,00;DINHEIRO;PRESENCIAL;06/06/2023;False;True;[]
TXN_4151440;BOLO;5;3,00;15,00;N/A;PRESENCIAL;16/11/2023;False;True;[]
TXN_7921799;BISCOITO;1;1,00;1,00;CARTÃO DE CRÉDITO;PARA VIAGEM;14/09/2023;False;True;[]
TXN_1715317;N/A;5;3,00;15,00;CARTEIRA DIGITAL;PRESENCIAL;10/02/2023;False;True;[]
TXN_2482242;BISCOITO;4;1,00;4,00;N/A;N/A;07/02/2023;False;True;[]
TXN_5861636;CAFÉ;4;2,00;8,00;CARTÃO DE CRÉDITO;N/A;15/05/2023;False;True;[]
TXN_7272630;CHÁ;4;1,50;6,00;DINHEIRO;PARA VIAGEM;24/03/2023;False;True;[]
TXN_7157169;SANDUICHE;3;4,00;12,00;N/A;N/A;29/01/2023;False;True;[]
TXN_9325384;SUCO;5;3,00;15,00;N/A;PRESENCIAL;24/04/2023;False;True;[]
TXN_2832778;SUCO;2;3,00;6,00;CARTÃO DE CRÉDITO;N/A;27/09/2023;False;True;[]
TXN_9894745;CHÁ;;1,50;3,00;DINHEIRO;PARA VIAGEM;28/08/2023;True;True;[]
TXN_1244299;SANDUICHE;2;4,00;8,00;DINHEIRO;PARA VIAGEM;18/07/2023;False;True;[]
TXN_1694090;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;N/A;30/11/2023;False;True;[]
TXN_5965095;SALADA;4;5,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;16/06/2023;False;True;[]
TXN_7911650;SUCO;2;3,00;6,00;DINHEIRO;PARA VIAGEM;13/03/2023;False;True;[]
TXN_9610933;CHÁ;3;1,50;4,50;DINHEIRO;N/A;20/05/2023;False;True;[]
